"BOX","MONTH","DEPTH_BIN","min_val","max_val","mval","n","sd","min_depth","max_depth","variable"
3,"12",1,5.79,6.4,6.04245833333333,24,0.159832787398382,0,10,"O2"
3,"12",3,5.2,5.2,5.2,1,NA,30,100,"O2"
3,"12",4,3.6,5.031,4.25765217391304,23,0.477258040429022,100,5000,"O2"
4,"03",1,5.073,8.556,7.58399730458221,371,0.440285254577212,0,10,"O2"
4,"03",2,6.578,7.869,7.43455555555556,9,0.503307835998783,10,30,"O2"
4,"03",3,5.156,8.303,6.77543137254902,204,0.683878565111377,30,100,"O2"
4,"03",4,3.187,7.319,5.59951578947368,190,0.999694327495471,100,5000,"O2"
4,"04",1,6.856,9.281,7.96043333333333,60,0.550406240315761,0,10,"O2"
4,"04",3,5.239,7.542,6.619,41,0.650386807984295,30,100,"O2"
4,"04",4,3.258,7.08,5.39547368421053,19,1.05129879294461,100,5000,"O2"
4,"06",1,6.393,7.187,6.7497,10,0.267030605819716,0,10,"O2"
4,"06",2,6.876,7.149,7.01025,8,0.0916043511131274,10,30,"O2"
4,"06",3,5.433,6.807,6.176,7,0.583196079090615,30,100,"O2"
4,"06",4,4.28,5.943,5.1525,12,0.466093923425896,100,5000,"O2"
4,"07",1,5.626,8.908,6.69851863823934,727,0.460915949133352,0,10,"O2"
4,"07",2,6.697,8.2,7.2702,5,0.615887327357853,10,30,"O2"
4,"07",3,3.961,7.31,6.14418266318538,383,0.575792899982148,30,100,"O2"
4,"07",4,2.737,6.784,5.14429515759312,349,0.734421633210342,100,5000,"O2"
4,"08",1,5.502,6.788,6.06369230769231,78,0.23654314055296,0,10,"O2"
4,"08",3,4.582,6.036,5.3315,36,0.356367587110356,30,100,"O2"
4,"08",4,2.706,5.624,4.45323913043478,46,0.662244304863146,100,5000,"O2"
4,"09",1,5.452,6.623,6.017,27,0.307885468215799,0,10,"O2"
4,"09",2,5.642,6.873,6.08794444444444,18,0.385406198585981,10,30,"O2"
4,"09",3,4.461,6.532,5.31776,25,0.618514637390795,30,100,"O2"
4,"09",4,3.864,5.732,4.80163636363636,22,0.591007416394893,100,5000,"O2"
4,"10",1,4.4,6.1,5.78223255813954,43,0.267476909302405,0,10,"O2"
4,"10",2,5.7,6.1,5.95178947368421,19,0.110696069862669,10,30,"O2"
4,"10",3,4.2,6.394,5.05903571428571,56,0.579420618589599,30,100,"O2"
4,"10",4,3.5,5.736,4.43115151515152,33,0.582061483071812,100,5000,"O2"
4,"12",1,5.951,6.5,6.23742857142857,7,0.212698422767117,0,10,"O2"
4,"12",3,4.3,5.896,5.22983333333333,6,0.637120841494505,30,100,"O2"
4,"12",4,5.3,5.3,5.3,1,NA,100,5000,"O2"
5,"01",1,7.298,7.966,7.5774,10,0.265369846733866,0,10,"O2"
5,"01",3,7.098,7.816,7.4517,10,0.275034967473835,30,100,"O2"
5,"01",4,4.255,5.459,4.8093,10,0.494361777109301,100,5000,"O2"
5,"02",1,7.843,8.218,7.99516666666667,18,0.106943773022254,0,10,"O2"
5,"02",3,7.651,8.237,7.87314285714286,14,0.177338380219571,30,100,"O2"
5,"02",4,3.586,6.191,4.8313,20,0.854597171956349,100,5000,"O2"
5,"03",1,6.657,9.19,8.01866315789474,95,0.433677952150453,0,10,"O2"
5,"03",2,7.899,8.236,8.09,5,0.133835720194573,10,30,"O2"
5,"03",3,5.292,8.557,7.71380952380952,21,0.812118748647488,30,100,"O2"
5,"03",4,2.662,8.066,3.99296261682243,107,0.98112320043834,100,5000,"O2"
5,"04",1,7.11,9.908,8.40553623188406,69,0.671725227869388,0,10,"O2"
5,"04",3,6.514,8.981,7.86190625,32,0.622595107872503,30,100,"O2"
5,"04",4,2.849,7.64,4.10050724637681,69,1.11505405597255,100,5000,"O2"
5,"05",1,2.782,8.969,7.81610204081633,49,0.96646144182653,0,10,"O2"
5,"05",2,7.191,8.261,7.5559,10,0.355043800114859,10,30,"O2"
5,"05",3,3.565,8.115,7.4031935483871,62,0.921203913609521,30,100,"O2"
5,"05",4,2.646,6.1,4.11607894736842,76,0.718019512514024,100,5000,"O2"
5,"06",1,3.509,7.667,5.88915384615385,117,1.4120255725399,0,10,"O2"
5,"06",2,6.385,7.948,7.2552,10,0.532837436122251,10,30,"O2"
5,"06",3,3.917,7.92,6.88968888888889,45,1.02166236688996,30,100,"O2"
5,"06",4,2.752,6.644,4.02011818181818,110,0.927322858098854,100,5000,"O2"
5,"07",1,0.56837,7.378,6.12909353571429,280,0.644872898173404,0,10,"O2"
5,"07",2,7.48,8.25,7.88163636363636,11,0.262309844545443,10,30,"O2"
5,"07",3,4.205,8.347,6.898375,38,1.00967580935062,30,100,"O2"
5,"07",4,2.473,6.66168,3.73912120996441,281,0.785572774118597,100,5000,"O2"
5,"08",1,3.698,6.354,5.72651515151515,99,0.364976498086992,0,10,"O2"
5,"08",3,6.552,7.575,6.92995833333333,24,0.290868785472623,30,100,"O2"
5,"08",4,2.383,5.74,3.55588235294118,102,0.676698220089012,100,5000,"O2"
5,"09",1,4.9,5.827,5.57332,25,0.201816484295345,0,10,"O2"
5,"09",2,4.9,7.013,5.93862962962963,27,0.539967032337527,10,30,"O2"
5,"09",3,3.448,7.211,6.04566666666667,45,0.828664560932501,30,100,"O2"
5,"09",4,2.422,5.6,3.54668888888889,45,0.748424309108574,100,5000,"O2"
5,"10",1,5.441,6.351,5.88160869565217,46,0.229423090793782,0,10,"O2"
5,"10",2,5.6,6.052,5.89507142857143,14,0.144475957161744,10,30,"O2"
5,"10",3,3.4,7,6.10348717948718,39,0.713266830996458,30,100,"O2"
5,"10",4,1.9,6.076,3.5906,60,0.964471405239898,100,5000,"O2"
5,"11",1,6.275,6.91,6.48813333333333,15,0.213711042119516,0,10,"O2"
5,"11",3,5.783,6.843,6.19523076923077,13,0.321332162993932,30,100,"O2"
5,"11",4,2.83,6.293,4.63573684210526,19,1.15710528869365,100,5000,"O2"
5,"12",1,6.6,7.514,6.9662,15,0.283693295152152,0,10,"O2"
5,"12",3,6.34,7.48,6.86125,16,0.372046860847752,30,100,"O2"
5,"12",4,3.8,5.899,4.78346666666667,15,0.724520715139786,100,5000,"O2"
6,"03",1,5.925,8.313,7.58025,4,1.12150832215667,0,10,"O2"
6,"03",2,7.31,8.166,7.801,8,0.376374054062483,10,30,"O2"
6,"03",3,4.361,7.611,6.18425,8,1.20982817552151,30,100,"O2"
6,"03",4,2.786,5.946,4.7006,10,0.978039558391059,100,5000,"O2"
6,"04",1,6.956,9.836,8.59575862068965,145,0.609453868410322,0,10,"O2"
6,"04",2,5.384,8.771,8.28185,20,0.728205890130705,10,30,"O2"
6,"04",3,4.501,8.952,7.15140659340659,91,1.27027130066351,30,100,"O2"
6,"04",4,2.698,7.88,4.9927,100,1.31188901122686,100,5000,"O2"
6,"05",1,7.041,8.818,7.72079310344828,29,0.648841956285545,0,10,"O2"
6,"05",2,7.2,8.673,7.6385625,16,0.360255274076591,10,30,"O2"
6,"05",3,4.987,8.893,7.02240816326531,49,1.10141562164273,30,100,"O2"
6,"05",4,2.878,7.997,4.8165,14,1.67306222009455,100,5000,"O2"
6,"06",1,6.208,7.625,7.043,5,0.714728969610159,0,10,"O2"
6,"06",2,6.574,7.675,7.34994117647059,17,0.325194071015339,10,30,"O2"
6,"06",3,4.447,7.617,6.509825,40,0.848353394176187,30,100,"O2"
6,"06",4,4.24,6.495,5.34085714285714,7,0.821127563896424,100,5000,"O2"
6,"07",1,3.993,7.405,6.05975316455696,474,0.364080527185095,0,10,"O2"
6,"07",2,6.605,7.742,7.2247,10,0.391963447842327,10,30,"O2"
6,"07",3,3.418,7.819,6.48933828996283,269,0.697770683088407,30,100,"O2"
6,"07",4,2.628,6.822,5.25304972375691,181,0.914696982467983,100,5000,"O2"
6,"08",1,5.334,6.452,5.81278552971576,387,0.193738761659465,0,10,"O2"
6,"08",2,6.632,6.752,6.66925,4,0.0565176963437116,10,30,"O2"
6,"08",3,4.803,7.755,6.61557142857143,238,0.702581467521827,30,100,"O2"
6,"08",4,2.755,7.489,5.12332638888889,144,0.998247259964198,100,5000,"O2"
6,"09",1,4.009,6.654,5.76898095238095,105,0.363435979468408,0,10,"O2"
6,"09",2,5.4,6.927,5.82473214285714,56,0.261289911510458,10,30,"O2"
6,"09",3,4.072,7.568,6.19129591836735,98,0.79309101945351,30,100,"O2"
6,"09",4,2.52,6.636,4.70401052631579,95,1.15140023444848,100,5000,"O2"
6,"10",1,4.9,6.655,5.95550980392157,51,0.384225630199185,0,10,"O2"
6,"10",2,4.291,6.596,6.21254716981132,53,0.390671392803847,10,30,"O2"
6,"10",3,4.8,6.958,6.0223,50,0.641406243645753,30,100,"O2"
6,"10",4,2.727,6.183,4.63981481481482,54,1.09370392106191,100,5000,"O2"
6,"11",1,6.084,6.2,6.14466666666667,3,0.0581836173964233,0,10,"O2"
6,"11",3,5.2,5.548,5.40733333333333,3,0.183328484784371,30,100,"O2"
6,"12",1,6.7,7.2,6.98375,24,0.145673025762433,0,10,"O2"
6,"12",2,6.557,6.803,6.68,2,0.17394826817189,10,30,"O2"
6,"12",3,6.333,7.11,6.69623076923077,13,0.233083373440404,30,100,"O2"
6,"12",4,3.2,6.6,4.80161111111111,18,1.18368334094638,100,5000,"O2"
7,"03",1,6.766,6.766,6.766,1,NA,0,10,"O2"
7,"03",2,6.562,8.272,7.42275,4,0.980101142739871,10,30,"O2"
7,"03",3,5.117,5.117,5.117,1,NA,30,100,"O2"
7,"03",4,2.467,6.287,5.34928571428571,28,1.272467589841,100,5000,"O2"
7,"04",1,4.668,8.651,7.3203,70,0.933459349929612,0,10,"O2"
7,"04",2,6.904,6.912,6.908,2,0.00565685424949239,10,30,"O2"
7,"04",3,4.83,6.761,5.74613333333333,15,0.407647934000944,30,100,"O2"
7,"04",4,2.757,7.388,5.26134853420195,307,1.15660815768112,100,5000,"O2"
7,"05",1,5.192,7.75,6.36655263157895,38,0.697184868165032,0,10,"O2"
7,"05",2,5.472,7.767,6.45456,25,0.686430870517928,10,30,"O2"
7,"05",3,4.94,7.862,5.88530985915493,71,0.802333802844628,30,100,"O2"
7,"05",4,3.081,6.592,5.7029162479062,597,0.861226651540006,100,5000,"O2"
7,"06",1,6.082,7.462,6.78005882352941,17,0.528489175691924,0,10,"O2"
7,"06",2,5.709,7.688,7.22094117647059,17,0.536369214090005,10,30,"O2"
7,"06",3,2.254,7.512,6.28481578947368,38,0.998443758116767,30,100,"O2"
7,"06",4,3.249,7.584,5.77729064039409,406,0.784764932492658,100,5000,"O2"
7,"07",1,5.083,6.407,6.02,19,0.386132245624619,0,10,"O2"
7,"07",2,5.316,5.446,5.381,2,0.0919238815542511,10,30,"O2"
7,"07",3,6.559,6.604,6.5815,2,0.0318198051533946,30,100,"O2"
7,"07",4,3.606,5.984,4.69264705882353,17,0.740922646196659,100,5000,"O2"
7,"08",1,5.46,5.992,5.66942307692308,26,0.14900581816209,0,10,"O2"
7,"08",3,4.886,5.032,4.959,2,0.103237590053236,30,100,"O2"
7,"08",4,3.67,6.322,4.64832,25,0.915779436691317,100,5000,"O2"
7,"09",1,4.36,6.418,5.42198550724638,69,0.379970180438104,0,10,"O2"
7,"09",2,4.872,6.3,5.458,45,0.361603876688793,10,30,"O2"
7,"09",3,4.1,7.2,5.43560674157303,89,0.756366382749812,30,100,"O2"
7,"09",4,3.024,6.853,5.49158613861386,505,1.02953716726291,100,5000,"O2"
7,"10",1,4.2,6.237,5.60788888888889,54,0.432254932931974,0,10,"O2"
7,"10",2,4.827,6.23,5.69827272727273,22,0.420618499448041,10,30,"O2"
7,"10",3,3.225,6.347,5.016,16,0.82312817956865,30,100,"O2"
7,"10",4,2,6.498,5.29471691176471,272,1.1764483123973,100,5000,"O2"
7,"11",1,5,7.016,6.1498,5,0.763338850052845,0,10,"O2"
7,"11",3,5.4,5.4,5.4,2,0,30,100,"O2"
7,"11",4,3.6,6.2,5.33368,25,0.976266643904215,100,5000,"O2"
7,"12",1,6.2,6.7,6.547,5,0.209219979925436,0,10,"O2"
7,"12",4,3.3,6.54,5.2627,10,1.403313463834,100,5000,"O2"
8,"04",1,7.595,9.843,8.64988461538462,52,0.474518937155786,0,10,"O2"
8,"04",2,7.086,8.469,7.99875,4,0.627415532163493,10,30,"O2"
8,"04",3,8.08,8.08,8.08,1,NA,30,100,"O2"
8,"04",4,2.533,6.291,4.04130864197531,81,0.807630556659035,100,5000,"O2"
8,"05",1,7.47,8.598,8.034,2,0.797616449178426,0,10,"O2"
8,"05",2,7.493,8.655,7.88183333333333,6,0.573792442148436,10,30,"O2"
8,"05",3,7.235,8.468,7.84038888888889,18,0.409513217324421,30,100,"O2"
8,"05",4,2.385,7.752,4.16622222222222,27,1.47470568989032,100,5000,"O2"
8,"07",1,5.726,6.554,6.098125,32,0.187681224248681,0,10,"O2"
8,"07",4,2.773,4.513,3.50784375,32,0.540618887248679,100,5000,"O2"
8,"08",1,5.454,6.863,5.97238333333333,60,0.357812757191579,0,10,"O2"
8,"08",4,2.339,4.461,3.32625,60,0.594017993935069,100,5000,"O2"
8,"09",1,5.5,6.943,6.02786842105263,38,0.305122764044212,0,10,"O2"
8,"09",2,5.537,5.998,5.75194117647059,17,0.1598207865815,10,30,"O2"
8,"09",3,7.622,7.706,7.664,2,0.0593969696196704,30,100,"O2"
8,"09",4,2.696,5.38,3.79705681818182,88,0.7364433534404,100,5000,"O2"
8,"10",1,5,6.792,6.03781481481481,27,0.469599832675655,0,10,"O2"
8,"10",2,5.725,7.152,6.24615151515152,33,0.372503953100846,10,30,"O2"
8,"10",3,7.409,7.619,7.50016666666667,6,0.0924519695121022,30,100,"O2"
8,"10",4,2.57,5.468,3.70888888888889,72,0.637648685904211,100,5000,"O2"
8,"12",1,6.6,7.2,6.89184615384615,13,0.20473676031832,0,10,"O2"
8,"12",3,7.2,7.2,7.2,1,NA,30,100,"O2"
8,"12",4,3,4.889,3.70547826086957,23,0.563852645931639,100,5000,"O2"
9,"04",1,8.2,8.2,8.2,1,NA,0,10,"O2"
9,"04",3,7.8,7.8,7.8,1,NA,30,100,"O2"
9,"09",1,5.43,5.43,5.43,1,NA,0,10,"O2"
9,"09",3,7.376,7.406,7.391,2,0.021213203435596,30,100,"O2"
9,"10",1,5.4,6.248,6.0052,5,0.348431772374449,0,10,"O2"
9,"10",3,6.5,7.57,7.21066666666667,3,0.615468385324001,30,100,"O2"
1,"02",1,0.03218,0.58151,0.259245384615385,13,0.164018715274375,0,10,"Phaeophytin"
1,"02",2,0.09794,0.42106,0.231076,10,0.0921367980776411,10,30,"Phaeophytin"
1,"02",3,0.11786,0.45511,0.22794,12,0.106070923956996,30,100,"Phaeophytin"
1,"02",4,0.046,0.43163,0.15136,11,0.134384015790569,100,5000,"Phaeophytin"
1,"03",1,0.11,0.88291,0.439655084745763,59,0.183677041733327,0,10,"Phaeophytin"
1,"03",2,0,0.95737,0.457134310344828,58,0.218960872889504,10,30,"Phaeophytin"
1,"03",3,0,0.71708,0.34600806122449,98,0.147314012453923,30,100,"Phaeophytin"
1,"03",4,0,0.69568,0.257768961038961,77,0.151468226193729,100,5000,"Phaeophytin"
1,"04",1,0,1.96054,0.468933146853147,143,0.356443074767748,0,10,"Phaeophytin"
1,"04",2,0,1.93064,0.54495652360515,233,0.352159186430557,10,30,"Phaeophytin"
1,"04",3,0,1.9794,0.47791470890411,584,0.320700904120205,30,100,"Phaeophytin"
1,"04",4,0.08763,1.69598,0.334437674418605,86,0.23473266815264,100,5000,"Phaeophytin"
1,"05",1,0.0843,0.85002,0.31023,34,0.168846759985425,0,10,"Phaeophytin"
1,"05",2,0.0811,1.46573,0.471229272727273,55,0.274603989557586,10,30,"Phaeophytin"
1,"05",3,0.03907,1.48753,0.356211590909091,132,0.237472043249159,30,100,"Phaeophytin"
1,"05",4,0.02876,0.52609,0.175588695652174,23,0.146570258185571,100,5000,"Phaeophytin"
1,"06",1,0.10146,0.618,0.39106,6,0.204611869157192,0,10,"Phaeophytin"
1,"06",2,0.13047,1.74422,0.74434625,8,0.560294883277356,10,30,"Phaeophytin"
1,"06",3,0.09352,0.83911,0.311449,20,0.20142426140651,30,100,"Phaeophytin"
1,"06",4,0.05628,0.169,0.0882066666666667,9,0.0350178943541727,100,5000,"Phaeophytin"
1,"07",1,0.007,0.86846,0.18800775862069,58,0.204263681403479,0,10,"Phaeophytin"
1,"07",2,0.18,2.17735,0.595612,50,0.377490155087196,10,30,"Phaeophytin"
1,"07",3,0.009,3.40322,0.39983671875,64,0.569908746390922,30,100,"Phaeophytin"
1,"07",4,0,5.697,0.268061333333333,75,0.91935639723158,100,5000,"Phaeophytin"
1,"08",1,0,0.22113,0.111024285714286,28,0.0589093136966612,0,10,"Phaeophytin"
1,"08",2,0.2,0.74539,0.402659642857143,28,0.158703413123048,10,30,"Phaeophytin"
1,"08",3,0.03,0.69573,0.3384540625,32,0.185016793149919,30,100,"Phaeophytin"
1,"08",4,0,0.13073,0.0529861538461538,39,0.0359394337458968,100,5000,"Phaeophytin"
1,"09",1,0.00366,0.46729,0.138072352941176,51,0.106917687509378,0,10,"Phaeophytin"
1,"09",2,0.01294,0.92562,0.202347777777778,99,0.17098423662608,10,30,"Phaeophytin"
1,"09",3,0,0.8291,0.264631954545455,220,0.182447186414066,30,100,"Phaeophytin"
1,"09",4,0.00624,0.21473,0.0816802564102564,39,0.0501478967123185,100,5000,"Phaeophytin"
1,"10",1,0,1.01331,0.226433973509934,151,0.173314367821711,0,10,"Phaeophytin"
1,"10",2,0,0.99479,0.262189338235294,272,0.162221859494075,10,30,"Phaeophytin"
1,"10",3,0,1.37644,0.203904064801178,679,0.15022450277172,30,100,"Phaeophytin"
1,"10",4,0,0.65456,0.0622408849557522,113,0.0700580802232477,100,5000,"Phaeophytin"
1,"11",1,0.17694,0.4699,0.278511428571429,7,0.0938996426029002,0,10,"Phaeophytin"
1,"11",2,0.19141,0.53777,0.29169,10,0.127156715381716,10,30,"Phaeophytin"
1,"11",3,0.01095,0.56331,0.162550833333333,24,0.117092456814065,30,100,"Phaeophytin"
1,"11",4,0.02307,0.05582,0.03461,5,0.0128148995314048,100,5000,"Phaeophytin"
1,"12",1,0.03216,0.39237,0.225936923076923,13,0.11047814055162,0,10,"Phaeophytin"
1,"12",2,0.05917,0.32388,0.234363157894737,19,0.0814677098987099,10,30,"Phaeophytin"
1,"12",3,0.02259,0.56448,0.177032978723404,47,0.105146597578042,30,100,"Phaeophytin"
1,"12",4,0.02517,0.06068,0.0445222222222222,9,0.013669464855818,100,5000,"Phaeophytin"
2,"02",1,0,1.16606,0.403092875816993,153,0.232336564726219,0,10,"Phaeophytin"
2,"02",2,0.16,1.24529,0.523636818181818,44,0.260261929733702,10,30,"Phaeophytin"
2,"02",3,0,3.74,0.527424972067039,179,0.472301512111826,30,100,"Phaeophytin"
2,"02",4,0.13,0.59436,0.300913571428571,14,0.173794645027141,100,5000,"Phaeophytin"
2,"03",1,0,2.44253,0.51033689119171,386,0.323834623616203,0,10,"Phaeophytin"
2,"03",2,0.00843,2.70635,0.630772723577236,246,0.418435209290739,10,30,"Phaeophytin"
2,"03",3,0,3.40576,0.605560872210953,493,0.437221840626684,30,100,"Phaeophytin"
2,"03",4,0.1037,0.65732,0.3218206,50,0.151132684283765,100,5000,"Phaeophytin"
2,"04",1,0,2.97705,0.640819787234043,94,0.316012253668701,0,10,"Phaeophytin"
2,"04",2,0,1.30451,0.60584640776699,103,0.219890818000413,10,30,"Phaeophytin"
2,"04",3,0,1.70334,0.577879772727273,220,0.231409045436849,30,100,"Phaeophytin"
2,"04",4,0.27189,0.62062,0.4280875,8,0.138517687756577,100,5000,"Phaeophytin"
2,"07",1,0,4.63216,0.519897727272727,132,0.745825311478582,0,10,"Phaeophytin"
2,"07",2,0,6.88,0.65087015625,128,0.859522569076087,10,30,"Phaeophytin"
2,"07",3,0,6.1447,0.567566101694915,236,0.590220115974103,30,100,"Phaeophytin"
2,"07",4,0,0.89422,0.241845909090909,22,0.218970876355718,100,5000,"Phaeophytin"
2,"08",1,0.073,0.97075,0.593807727272727,22,0.279073095066197,0,10,"Phaeophytin"
2,"08",2,0.48408,1.38245,0.7595215,20,0.247293368529535,10,30,"Phaeophytin"
2,"08",3,0.15968,0.77484,0.384776388888889,36,0.151970936848423,30,100,"Phaeophytin"
2,"08",4,0.17464,0.27435,0.2406275,4,0.04633055534238,100,5000,"Phaeophytin"
2,"09",1,0.11283,0.71954,0.338456,10,0.235416618982886,0,10,"Phaeophytin"
2,"09",2,0.28992,0.58661,0.44999625,8,0.104916592850498,10,30,"Phaeophytin"
2,"09",3,0.05277,0.34381,0.213696176470588,34,0.0750827986197503,30,100,"Phaeophytin"
2,"10",1,0.23383,0.71441,0.470955714285714,14,0.143140854766544,0,10,"Phaeophytin"
2,"10",2,0.21261,0.84644,0.437254137931034,29,0.176054478328184,10,30,"Phaeophytin"
2,"10",3,0.11652,0.49,0.217404096385542,83,0.0713766145695159,30,100,"Phaeophytin"
2,"12",1,0.02187,0.08876,0.0681775,4,0.0310854289284653,0,10,"Phaeophytin"
2,"12",2,0.09391,0.26244,0.1575925,4,0.0753405992255614,10,30,"Phaeophytin"
2,"12",3,0.04888,0.1235,0.08844,8,0.023858937828112,30,100,"Phaeophytin"
3,"02",1,0.09794,0.39713,0.2376905,20,0.0871071622818094,0,10,"Phaeophytin"
3,"02",2,0.12948,0.42123,0.247066666666667,12,0.087997110834115,10,30,"Phaeophytin"
3,"02",3,0.07754,0.45458,0.2086475,20,0.0957438573472828,30,100,"Phaeophytin"
3,"02",4,0.01,0.45041,0.147415,24,0.12362579054128,100,5000,"Phaeophytin"
3,"03",1,0,1.29839,0.341865412844037,218,0.207245459772639,0,10,"Phaeophytin"
3,"03",2,0,1.36754,0.352654979757085,247,0.198712652967775,10,30,"Phaeophytin"
3,"03",3,0,1.22459,0.35984777486911,382,0.216939813596726,30,100,"Phaeophytin"
3,"03",4,0,2.11656,0.265924128113879,281,0.213504514442162,100,5000,"Phaeophytin"
3,"04",1,0,2.71707,0.627585220125786,159,0.431972014479484,0,10,"Phaeophytin"
3,"04",2,0,2.68904,0.618110196850394,254,0.467544785432729,10,30,"Phaeophytin"
3,"04",3,0,2.59001,0.470962751322751,567,0.324617911653483,30,100,"Phaeophytin"
3,"04",4,0.0476,1.13,0.323596534653465,101,0.240384279146685,100,5000,"Phaeophytin"
3,"05",1,0.25189,0.25189,0.25189,1,NA,0,10,"Phaeophytin"
3,"05",2,0.35912,0.3966,0.37786,2,0.0265023621588718,10,30,"Phaeophytin"
3,"05",3,0.19647,0.2868,0.24229,6,0.0378868995828373,30,100,"Phaeophytin"
3,"05",4,0.23066,0.23066,0.23066,1,NA,100,5000,"Phaeophytin"
3,"06",1,0,0.732,0.472968333333333,12,0.227068308738435,0,10,"Phaeophytin"
3,"06",2,0.18804,0.751,0.554284166666667,24,0.153659307756299,10,30,"Phaeophytin"
3,"06",3,0.077,0.76115,0.336364705882353,51,0.160348778347114,30,100,"Phaeophytin"
3,"06",4,0.067,0.47167,0.1920859375,32,0.10530821368754,100,5000,"Phaeophytin"
3,"07",1,0,6.803,0.363650902777778,288,0.59917926093073,0,10,"Phaeophytin"
3,"07",2,0,3.81,0.635113933823529,272,0.412404633986955,10,30,"Phaeophytin"
3,"07",3,0.09011,5.861,0.412888190789474,304,0.481701974489153,30,100,"Phaeophytin"
3,"07",4,0.02498,5.597,0.249524281767956,362,0.61394186207575,100,5000,"Phaeophytin"
3,"08",1,0.03,1.13326,0.346345277777778,36,0.347734808426406,0,10,"Phaeophytin"
3,"08",2,0.18,1.19177,0.512118235294118,34,0.329365702152436,10,30,"Phaeophytin"
3,"08",3,0.09,0.45111,0.2333725,36,0.0977227250182884,30,100,"Phaeophytin"
3,"08",4,0,0.23181,0.106234375,48,0.0588970175131262,100,5000,"Phaeophytin"
3,"09",1,0,1.32158,0.30217125,136,0.217513403876252,0,10,"Phaeophytin"
3,"09",2,0.02141,0.88377,0.391507520325203,246,0.207670740414817,10,30,"Phaeophytin"
3,"09",3,0.02554,0.77385,0.250335654362416,596,0.16519680561974,30,100,"Phaeophytin"
3,"09",4,0.02292,0.6868,0.122234444444444,90,0.0975339630286287,100,5000,"Phaeophytin"
3,"10",1,0,1.56,0.382836824324324,148,0.207173259082735,0,10,"Phaeophytin"
3,"10",2,0.08,0.97,0.385099909090909,220,0.16133360311213,10,30,"Phaeophytin"
3,"10",3,0,1.54042,0.224003902877698,556,0.153309094081151,30,100,"Phaeophytin"
3,"10",4,0.02896,2.5527,0.157759864864865,74,0.332174976726115,100,5000,"Phaeophytin"
3,"12",1,0,0.30691,0.157557948717949,39,0.0762175481651902,0,10,"Phaeophytin"
3,"12",2,0.03216,0.3036,0.162642,50,0.0606341995839285,10,30,"Phaeophytin"
3,"12",3,0,0.32033,0.148838956521739,115,0.0564076540839315,30,100,"Phaeophytin"
3,"12",4,0.04006,0.20712,0.0975158823529412,17,0.0527609590581454,100,5000,"Phaeophytin"
4,"02",1,0.3,0.36,0.32,3,0.0346410161513775,0,10,"Phaeophytin"
4,"02",2,0.12,0.17,0.145,6,0.0187082869338697,10,30,"Phaeophytin"
4,"02",3,0.15,0.27,0.213333333333333,6,0.0500666222813829,30,100,"Phaeophytin"
4,"03",1,0,8.57292,0.325159259259259,405,0.473613653894596,0,10,"Phaeophytin"
4,"03",2,0,1.50077,0.305990799031477,413,0.189838159098976,10,30,"Phaeophytin"
4,"03",3,0,1.55813,0.345742912172573,649,0.238829290430605,30,100,"Phaeophytin"
4,"03",4,0.01,0.94309,0.29736359223301,206,0.187571722520938,100,5000,"Phaeophytin"
4,"04",1,0,2.49339,0.460563977272727,176,0.481141007716425,0,10,"Phaeophytin"
4,"04",2,0,3.08,0.583193041958042,286,0.564573752202471,10,30,"Phaeophytin"
4,"04",3,0,2.61334,0.517712793296089,716,0.421200519582446,30,100,"Phaeophytin"
4,"04",4,0.09134,2.3911,0.468214259259259,54,0.392913852940387,100,5000,"Phaeophytin"
4,"05",1,0.02989,0.81633,0.269289333333333,15,0.217414504361293,0,10,"Phaeophytin"
4,"05",2,0.04087,1.21542,0.370329333333333,30,0.324996400775119,10,30,"Phaeophytin"
4,"05",3,0.04057,1.54195,0.560671463414634,82,0.409502867272019,30,100,"Phaeophytin"
4,"05",4,0.15414,1.27891,0.536987777777778,9,0.337617455331392,100,5000,"Phaeophytin"
4,"06",1,0.13268,0.91274,0.498901,20,0.171129353565012,0,10,"Phaeophytin"
4,"06",2,0.37742,1.27163,0.634235357142857,28,0.204166795600542,10,30,"Phaeophytin"
4,"06",3,0.10146,0.52404,0.277571206896552,58,0.101375263360076,30,100,"Phaeophytin"
4,"06",4,0.17595,0.45047,0.269118571428571,14,0.0850417134621089,100,5000,"Phaeophytin"
4,"07",1,0,7.279,0.446757669441141,841,0.563525185750836,0,10,"Phaeophytin"
4,"07",2,0,5.836,0.62018063030303,825,0.477186287243609,10,30,"Phaeophytin"
4,"07",3,0,11.91,0.540100165837479,1206,0.785192829484049,30,100,"Phaeophytin"
4,"07",4,0.02505,7.005,0.370373167082294,401,0.72522193478217,100,5000,"Phaeophytin"
4,"08",1,0,0.61384,0.177136117647059,85,0.114531598552062,0,10,"Phaeophytin"
4,"08",2,0.08003,1.18418,0.55691869047619,84,0.313031525606552,10,30,"Phaeophytin"
4,"08",3,0,0.67817,0.265846209677419,124,0.142453115782301,30,100,"Phaeophytin"
4,"08",4,0,0.21049,0.0995541304347826,46,0.052927676967982,100,5000,"Phaeophytin"
4,"09",1,0,1.03571,0.363715909090909,66,0.218465099426939,0,10,"Phaeophytin"
4,"09",2,0,0.95235,0.430970833333333,120,0.192272947268721,10,30,"Phaeophytin"
