"depth_bin","month","box","variable","mval","min","max","std","no","min_depth","max_depth"
4,3,8,"phos",1.2665,0.57,1.695,0.2172220477594,62,100,5000
4,3,8,"slca",15.9693709677419,3.18,29.908,6.0761170725883,62,100,5000
1,4,8,"cphl",4.88448144329897,0.23,16.9301999999999,3.35901806359046,97,0,10
1,4,8,"ntrz",1.13382524271845,0,5.655,1.37004354752017,103,0,10
1,4,8,"phos",0.489857798165138,0.15,1.59,0.18333931924247,109,0,10
1,4,8,"slca",1.61995412844037,0.093,8.19999999999999,1.62678310367265,109,0,10
2,4,8,"cphl",4.84822281879195,0.209,17.4380999999999,3.52422988001329,149,10,30
2,4,8,"ntrz",1.43172727272727,0,6.061,1.46581797759283,154,10,30
2,4,8,"phos",0.499610119047619,0.15,0.964,0.157189561232497,168,10,30
2,4,8,"slca",1.82071764705882,0.092,7.37,1.70386993289026,170,10,30
3,4,8,"cphl",2.291096485623,0.054,14.2212999999999,2.65658286128361,313,30,100
3,4,8,"ntrz",3.93923076923077,0,14.845,2.41749765173463,338,30,100
3,4,8,"phos",0.710180911680911,0.258,1.346,0.204499132112083,351,30,100
3,4,8,"slca",4.05043940340909,0.038,18.035,2.7292963576291,352,30,100
4,4,8,"cphl",0.493197101449276,0.038,2.667,0.559451095736604,69,100,5000
4,4,8,"ntrz",14.9906700680272,1.16,23.988,5.69817445558383,294,100,5000
4,4,8,"phos",1.24853738317757,0.37,1.87,0.337114015632146,321,100,5000
4,4,8,"slca",15.22282396875,1.05,34.81,7.63510574293564,320,100,5000
1,5,8,"cphl",0.7295,0.08,1.93,0.504220569149,18,0,10
1,5,8,"ntrz",1.42662962962963,0,13.57,3.27647834100705,27,0,10
1,5,8,"phos",0.609423076923077,0.29,2.27,0.396121816927765,26,0,10
1,5,8,"slca",1.81083333333333,0.04,15.159,3.72110207689425,24,0,10
2,5,8,"cphl",1.8452380952381,0.23,7.019,1.75862562544624,21,10,30
2,5,8,"ntrz",0.449677419354839,0,1.4,0.377446365911483,31,10,30
2,5,8,"phos",0.50141935483871,0.17,0.88,0.146054276256819,31,10,30
2,5,8,"slca",0.48736,0.043,1.1,0.328285810435561,25,10,30
3,5,8,"cphl",2.34939024390244,0.326,7.653,1.95346820908415,41,30,100
3,5,8,"ntrz",3.74275862068965,0.14,9.73,2.29520243582469,58,30,100
3,5,8,"phos",0.846344827586207,0.24,1.21,0.205712416509335,58,30,100
3,5,8,"slca",3.01728301886792,0.081,10.791,2.28724342299902,53,30,100
4,5,8,"cphl",0.412142857142857,0.132,1.246,0.39651121403706,7,100,5000
4,5,8,"ntrz",16.2209342105263,4.61,23.28,6.0985246616659,76,100,5000
4,5,8,"phos",1.45414864864865,0.53,2.97,0.371874064794309,74,100,5000
4,5,8,"slca",16.4711774193548,3.32,30.9899999999999,7.22983881307793,62,100,5000
1,6,8,"cphl",0.500290697674419,0,2.37,0.40777253942909,86,0,10
1,6,8,"ntrz",0.266025726495726,0,3.04,0.357211557704173,117,0,10
1,6,8,"phos",0.442014925373135,0.18,0.76,0.145565429774666,134,0,10
1,6,8,"slca",0.905780810810811,0.005,2.49,0.522889152790245,111,0,10
2,6,8,"cphl",0.559177215189874,0.045,3.605,0.495880097156811,79,10,30
2,6,8,"ntrz",0.583280396825397,0,10.18,1.264984992734,126,10,30
2,6,8,"phos",0.507204322580645,0.18,1.05,0.147052933265009,155,10,30
2,6,8,"slca",1.09172173553719,0,7.955,1.18323111780672,121,10,30
3,6,8,"cphl",0.407118644067797,0.01,2.87,0.58205507159593,59,30,100
3,6,8,"ntrz",4.19806778761062,0.09,11.34,2.63658527621183,113,30,100
3,6,8,"phos",0.791643724137931,0.21,1.29,0.187847622433956,145,30,100
3,6,8,"slca",3.28652518867925,0.07,11.18,2.37477497041528,106,30,100
4,6,8,"cphl",0.0625,0.02,0.265,0.0647769452164807,20,100,5000
4,6,8,"ntrz",17.6664060912052,3.81,24.19,5.61469935147716,307,100,5000
4,6,8,"phos",1.46321695530726,0.68,2.29,0.305880886154715,358,100,5000
4,6,8,"slca",18.609497220339,2.24,34.825,8.61813893703497,295,100,5000
1,7,8,"cphl",0.346143068181818,0.03456,0.9702,0.170437988159094,88,0,10
1,7,8,"ntrz",0.295437007874016,0,3.15,0.392715879324373,127,0,10
1,7,8,"phos",0.320803278688525,0.05,1.617,0.204050973592071,122,0,10
1,7,8,"slca",1.247,0,31.927,3.28598820578371,132,0,10
2,7,8,"cphl",0.698475333333333,0.14,3.4959,0.530093234273484,75,10,30
2,7,8,"ntrz",0.451604651162791,0,2.84,0.527080422863246,129,10,30
2,7,8,"phos",0.40425,0.12,0.96,0.13066156711884,124,10,30
2,7,8,"slca",1.1975946969697,0,9.3,1.03576910453566,132,10,30
3,7,8,"cphl",0.549825538461538,0.041,4.8187,0.758455865259786,65,30,100
3,7,8,"ntrz",3.7917375,0,9.64,2.29327107972995,160,30,100
3,7,8,"phos",0.698647798742139,0.1,1.46,0.203324034840591,159,30,100
3,7,8,"slca",3.18161419753086,0.16,8.55,1.74345577463845,162,30,100
4,7,8,"cphl",0.0256105555555555,0,0.4473,0.0609002860363412,54,100,5000
4,7,8,"ntrz",16.5333391304348,2.58,26.295,5.41855904383836,230,100,5000
4,7,8,"phos",1.35154914529914,0.128,1.955,0.344158606918387,234,100,5000
4,7,8,"slca",16.6902406639004,1.079,38.0459999999999,7.87954800867449,241,100,5000
1,8,8,"cphl",0.323416666666667,0.12,0.47,0.105872321828756,18,0,10
1,8,8,"ntrz",0.525645161290322,0,3.62,0.879690496647811,31,0,10
1,8,8,"phos",0.337629032258065,0.09,0.73,0.188187316599797,31,0,10
1,8,8,"slca",1.19990625,0.255,2.77,0.614908142071223,32,0,10
2,8,8,"cphl",0.840888888888889,0.19,1.522,0.486845051916073,18,10,30
2,8,8,"ntrz",0.470066666666667,0,3.76,0.836035180472991,30,10,30
2,8,8,"phos",0.429359375,0.14,0.75,0.145030154504937,32,10,30
2,8,8,"slca",1.5821978125,0,8.16,1.43844965732877,32,10,30
3,8,8,"cphl",0.244938461538462,0.1,0.41,0.1174494894161,13,30,100
3,8,8,"ntrz",3.9321875,0,8.26,2.14193866719667,32,30,100
3,8,8,"phos",0.820078125,0.35,1.56,0.289984541005512,32,30,100
3,8,8,"slca",3.4975834375,1.39,9.11999999999999,1.59813183089104,32,30,100
4,8,8,"cphl",0.017225,0.005,0.031,0.00953516049756299,8,100,5000
4,8,8,"ntrz",16.8107352941176,5.84,23.64,5.256513269248,68,100,5000
4,8,8,"phos",1.50958333333333,0.66,2,0.340553970821445,72,100,5000
4,8,8,"slca",18.2576395945946,3.63,32.8699999999999,8.24763691403244,74,100,5000
1,9,8,"cphl",0.521518571428571,0.1,1.46136,0.384933801978333,14,0,10
1,9,8,"ntrz",0.2465,0,1.87,0.398578213284749,39,0,10
1,9,8,"phos",0.392717948717949,0.08,0.58,0.168630583278165,39,0,10
1,9,8,"slca",1.2129,0.32,3,0.558461751783529,40,0,10
2,9,8,"cphl",0.555134444444444,0.12,1.42572,0.421574614360498,18,10,30
2,9,8,"ntrz",0.698525,0,4.6,1.02477319535743,40,10,30
2,9,8,"phos",0.458677777777778,0.12,1.1,0.233899652035274,45,10,30
2,9,8,"slca",1.41685714285714,0.32,3,0.642052105302479,42,10,30
3,9,8,"cphl",0.223286923076923,0.016,1.35443,0.317722046912319,26,30,100
3,9,8,"ntrz",5.15326744186047,0.17,11.345,2.62654625286488,43,30,100
3,9,8,"phos",0.776714285714286,0.14,1.23,0.25536530206745,49,30,100
3,9,8,"slca",3.96458695652174,0.25,10.69,2.11260386806936,46,30,100
4,9,8,"cphl",0.0420733333333333,0.014,0.13,0.0437907874634228,6,100,5000
4,9,8,"ntrz",17.5502676767676,4.37,23.6499999999999,5.41965803684065,99,100,5000
4,9,8,"phos",1.48258571428571,0.46,1.92,0.365348611557555,105,100,5000
4,9,8,"slca",20.2255097087378,3.13,38.07,8.95338837464116,103,100,5000
1,10,8,"cphl",1.21332840909091,0.112,8.97,1.5662230821236,88,0,10
1,10,8,"ntrz",0.700876712328767,0,5.888,1.05876752832408,73,0,10
1,10,8,"phos",0.371943181818182,0.1425,0.97,0.150803545642221,88,0,10
1,10,8,"slca",1.4967602739726,0,5.57,0.92312812517183,73,0,10
2,10,8,"cphl",0.671,0.019,1.931,0.420801131629838,127,10,30
2,10,8,"ntrz",1.30555118110236,0,9.195,1.63617016015897,127,10,30
2,10,8,"phos",0.440952380952381,0.1365,1.1115,0.198983862949451,126,10,30
2,10,8,"slca",1.88583858267717,0,8.391,1.51535593922589,127,10,30
3,10,8,"cphl",0.22281875,0.003,1.9816,0.315494454837824,304,30,100
3,10,8,"ntrz",5.44054785478547,0,13.339,2.86005285174161,303,30,100
3,10,8,"phos",0.857298679867987,0.214,1.46,0.235319321021317,303,30,100
3,10,8,"slca",4.81109405940594,0.376,15,2.48115077049438,303,30,100
4,10,8,"cphl",0.0312710526315789,0.008,0.091,0.0183029300252902,38,100,5000
4,10,8,"ntrz",16.4489919354839,4.998,22.895,4.90567708787228,186,100,5000
4,10,8,"phos",1.36013709677419,0.747,2.05,0.252669490923257,186,100,5000
4,10,8,"slca",16.2376827956989,3.756,34.612,7.17759941096205,186,100,5000
1,11,8,"cphl",0.873745982905983,0.21,1.855,0.347470301147326,117,0,10
1,11,8,"ntrz",1.44268899328859,0,5.22333,1.12500430121024,149,0,10
1,11,8,"phos",0.476489363057325,0.237,1.05,0.151020516922844,157,0,10
1,11,8,"slca",2.16270642384106,0,6.33,1.1817602530538,151,0,10
2,11,8,"cphl",0.696911319444445,0.15,1.775,0.324793474019075,144,10,30
2,11,8,"ntrz",1.77083760683761,0,10.6099999999999,1.57978063675901,117,10,30
2,11,8,"phos",0.50062765625,0.15,1,0.176351569313085,128,10,30
2,11,8,"slca",2.37818076271187,0,9.82,1.3105810475955,118,10,30
3,11,8,"cphl",0.174601555555555,0.02,1.11713,0.190669340250973,135,30,100
3,11,8,"ntrz",5.66941708920188,0.47,14.22667,2.75173493742018,213,30,100
3,11,8,"phos",0.918009434782609,0.33,1.59,0.258392262129693,230,30,100
3,11,8,"slca",5.04262594470046,0,13.725,2.6519674344708,217,30,100
4,11,8,"cphl",0.0252149700598802,0,0.38,0.0449001626083707,167,100,5000
4,11,8,"ntrz",17.89630844479,3.705,26.43,5.15301120613972,643,100,5000
4,11,8,"phos",1.47222811836115,0.59,2.36,0.285118389496323,659,100,5000
4,11,8,"slca",19.6204195865237,3.215,47.2299999999999,8.10245245714022,653,100,5000
1,12,8,"cphl",0.588857142857143,0.27,1.04,0.197915927316915,35,0,10
1,12,8,"ntrz",2.85145833333333,0.59,20.4699999999999,3.27183960787242,36,0,10
1,12,8,"phos",0.553402777777778,0.23,1.37,0.192340056724113,36,0,10
1,12,8,"slca",3.08736111111111,0.92,16.5399999999999,2.59182106032228,36,0,10
2,12,8,"cphl",0.518235294117647,0.27,0.9,0.151841635768788,34,10,30
2,12,8,"ntrz",2.395,0.62,4.61,1.2705344917541,20,10,30
2,12,8,"phos",0.50525,0.36,0.765,0.11257132242085,20,10,30
2,12,8,"slca",2.83175,1.09,5.49,1.26919812542367,20,10,30
3,12,8,"cphl",0.329848484848485,0.03,1.525,0.345941841319834,33,30,100
3,12,8,"ntrz",5.3704081632653,1.04,12.27,3.21725407580211,49,30,100
3,12,8,"phos",0.766224489795919,0.35,1.28,0.235645237000641,49,30,100
3,12,8,"slca",5.00306122448979,1.755,11.66,2.82621227977308,49,30,100
4,12,8,"cphl",0.0145217391304348,0,0.07,0.0152317465253349,115,100,5000
4,12,8,"ntrz",16.9526851851852,5.12,24.1299999999999,4.89538902867991,189,100,5000
4,12,8,"phos",1.41081989247312,0.79,1.91,0.260747690165177,186,100,5000
4,12,8,"slca",17.3024867724868,4.84,35.2,7.00405283272482,189,100,5000
1,1,9,"cphl",NA,NA,NA,NA,0,0,10
1,1,9,"ntrz",2.92888888888889,0.12,9.05,2.6349214620385,9,0,10
1,1,9,"phos",0.4669,0.159,0.98,0.222567068543394,10,0,10
1,1,9,"slca",4.14555555555554,2.55,10.1999999999999,2.35150542797112,9,0,10
2,1,9,"cphl",NA,NA,NA,NA,0,10,30
2,1,9,"ntrz",2.544375,0.28,4.02,1.15146265679787,16,10,30
2,1,9,"phos",0.5195,0.175,0.79,0.175800103727467,18,10,30
2,1,9,"slca",3.285,2.14,4.44,0.652799101306571,16,10,30
3,1,9,"cphl",NA,NA,NA,NA,0,30,100
3,1,9,"ntrz",4.03269230769231,0.2,12.17,2.50373729882719,26,30,100
3,1,9,"phos",0.749178571428572,0.187,1.76,0.317393908034075,28,30,100
3,1,9,"slca",4.55185185185185,2.14,12.75,2.26329242312888,27,30,100
4,1,9,"cphl",NA,NA,NA,NA,0,100,5000
4,1,9,"ntrz",10.2875,9.52999999999999,11.72,0.988884051174187,4,100,5000
4,1,9,"phos",1.245,1.15,1.4,0.116761865920913,4,100,5000
4,1,9,"slca",10.4175,9.27999999999999,12.24,1.27557503372663,4,100,5000
1,2,9,"cphl",NA,NA,NA,NA,0,0,10
1,2,9,"ntrz",2.96571428571429,1.01,4.98,1.4438704598273,7,0,10
1,2,9,"phos",0.568571428571429,0.23,0.84,0.220259587110949,7,0,10
1,2,9,"slca",3.34428571428571,2.09,4.08,0.747035410647919,7,0,10
2,2,9,"cphl",NA,NA,NA,NA,0,10,30
2,2,9,"ntrz",3.13461538461538,0.18,4.7,1.17404298178428,13,10,30
2,2,9,"phos",0.569230769230769,0.33,0.76,0.120517048480117,13,10,30
2,2,9,"slca",3.49307692307692,2.65,4.34,0.450580821743532,13,10,30
3,2,9,"cphl",NA,NA,NA,NA,0,30,100
3,2,9,"ntrz",3.68823529411765,1.01,5.28,1.14763471591638,17,30,100
3,2,9,"phos",0.644705882352941,0.47,0.83,0.11565669279482,17,30,100
3,2,9,"slca",4.87176470588235,2.3,19.64,3.86232642861482,17,30,100
4,2,9,"cphl",NA,NA,NA,NA,0,100,5000
4,2,9,"ntrz",4.4,4.4,4.4,0,1,100,5000
4,2,9,"phos",0.72,0.72,0.72,0,1,100,5000
4,2,9,"slca",4.08,4.08,4.08,0,1,100,5000
1,3,9,"cphl",0.4325,0.24,0.6,0.175,4,0,10
1,3,9,"ntrz",2.00333333333333,0.92,3.02,1.05158610362316,3,0,10
1,3,9,"phos",0.428384615384615,0.179,0.72,0.162856551634426,13,0,10
1,3,9,"slca",0.8175,0.45,1.41,0.412906365495455,4,0,10
2,3,9,"cphl",NA,NA,NA,NA,0,10,30
2,3,9,"ntrz",NA,NA,NA,NA,0,10,30
2,3,9,"phos",0.312285714285714,0.168,0.59,0.142297475130697,7,10,30
2,3,9,"slca",NA,NA,NA,NA,0,10,30
3,3,9,"cphl",NA,NA,NA,NA,0,30,100
3,3,9,"ntrz",NA,NA,NA,NA,0,30,100
3,3,9,"phos",0.49505,0.2,1.02,0.224235654942225,20,30,100
3,3,9,"slca",NA,NA,NA,NA,0,30,100
4,3,9,"cphl",NA,NA,NA,NA,0,100,5000
4,3,9,"ntrz",NA,NA,NA,NA,0,100,5000
4,3,9,"phos",1.18,1.18,1.18,0,1,100,5000
4,3,9,"slca",NA,NA,NA,NA,0,100,5000
1,4,9,"cphl",2.52959213483146,0.35,8.1265,2.0862275666981,89,0,10
1,4,9,"ntrz",1.57837878787879,0,22,2.92111239488369,66,0,10
1,4,9,"phos",0.55168,0.15,1.15,0.235428729675791,75,0,10
1,4,9,"slca",1.72501333333333,0,5.835,1.33390100014889,75,0,10
2,4,9,"cphl",2.59054423076923,0.2,9.4809,2.23920709322599,156,10,30
2,4,9,"ntrz",1.58347967479675,0,38,3.55824889321403,123,10,30
2,4,9,"phos",0.5585,0.15,1.14,0.226373423809641,138,10,30
2,4,9,"slca",1.67717730496454,0.02,5.89,1.28575678261975,141,10,30
3,4,9,"cphl",2.96487817460317,0.22,14.0299999999999,2.54420467497549,252,30,100
3,4,9,"ntrz",2.68612612612613,0,8.93,2.14496266510607,222,30,100
3,4,9,"phos",0.72502868852459,0.25,1.83,0.291115859440921,244,30,100
3,4,9,"slca",2.68230327868852,0,8.82499999999999,1.96544575155198,244,30,100
4,4,9,"cphl",0.31904,0.1282,0.63,0.249084138395041,5,100,5000
4,4,9,"ntrz",8.54408333333333,2.54,15.239,4.37732069272627,12,100,5000
4,4,9,"phos",0.998615384615385,0.52,1.28,0.265911181431425,13,100,5000
4,4,9,"slca",7.27253846153845,1.58,13.2899999999999,4.04818287662057,13,100,5000
1,5,9,"cphl",2.18062121212121,0.1,11.292,2.77387332507148,66,0,10
1,5,9,"ntrz",0.473648648648649,0,2.66,0.671157797980318,37,0,10
1,5,9,"phos",0.23608988764045,0,0.58,0.12042553720127,89,0,10
1,5,9,"slca",0.342940476190476,0,2.39,0.553000585005692,84,0,10
2,5,9,"cphl",2.70372463768116,0.09,13.362,2.69050230868894,69,10,30
2,5,9,"ntrz",0.35595652173913,0,2.123,0.441179326428192,46,10,30
2,5,9,"phos",0.248691176470588,0,0.626,0.119569320647427,136,10,30
2,5,9,"slca",0.420030534351145,0,4.9,0.657742548873754,131,10,30
3,5,9,"cphl",2.93847058823529,0.18,9.42,2.66893494857421,119,30,100
3,5,9,"ntrz",2.67766666666667,0,9.948,2.77872048802354,90,30,100
3,5,9,"phos",0.452386046511628,0.09,1.18,0.246716369732756,215,30,100
3,5,9,"slca",1.30597,0,10.4,1.91574421271283,200,30,100
4,5,9,"cphl",3.16983333333333,0.199,5.97,2.73823084612431,6,100,5000
4,5,9,"ntrz",5.60271428571429,1.2,11.929,3.25690265509455,7,100,5000
4,5,9,"phos",0.694636363636364,0.35,1.04,0.263932670477633,11,100,5000
4,5,9,"slca",3.2852,0.87,9.112,2.74450873159073,10,100,5000
1,6,9,"cphl",0.368888888888889,0.02,2.18,0.42162683965705,45,0,10
1,6,9,"ntrz",0.118235294117647,0,0.58,0.123643441131179,34,0,10
1,6,9,"phos",0.35669512195122,0,2.47,0.285111314151846,82,0,10
1,6,9,"slca",0.210526315789474,0,1.02,0.223279577120328,38,0,10
2,6,9,"cphl",0.514047619047619,0.06,4.56,0.768908188638389,42,10,30
2,6,9,"ntrz",0.16258064516129,0,1.9,0.333206319887398,31,10,30
2,6,9,"phos",0.428875968992248,0,0.99,0.161049827681137,129,10,30
2,6,9,"slca",0.21547619047619,0,1.66,0.353892655496553,42,10,30
3,6,9,"cphl",1.03870967741935,0.17,6.29,1.51214580852395,31,30,100
3,6,9,"ntrz",2.04641025641026,0.03,7.56,2.34241046245718,39,30,100
3,6,9,"phos",0.700259036144578,0.15,1.75,0.269058559148722,166,30,100
3,6,9,"slca",1.90034482758621,0,9,2.03884811435129,58,30,100
4,6,9,"cphl",0.06,0.02,0.13,0.0608276253029822,3,100,5000
4,6,9,"ntrz",5.497,2.4,8.045,2.46978642801356,5,100,5000
4,6,9,"phos",0.97484,0.71,1.285,0.162382696122463,25,100,5000
4,6,9,"slca",3.78,1.74,6.52,1.63474004049574,9,100,5000
1,7,9,"cphl",0.156444444444444,0.03,0.49,0.0767568639381271,45,0,10
1,7,9,"ntrz",0.275641025641025,0,5.25,0.835642818659903,39,0,10
1,7,9,"phos",0.339838709677419,0,0.63,0.15256809214017,62,0,10
1,7,9,"slca",0.8375,0,1.5,0.382258435653037,44,0,10
2,7,9,"cphl",0.214545454545455,0.06,0.89,0.189521484889372,44,10,30
2,7,9,"ntrz",0.272727272727273,0,2.1,0.469107830299392,44,10,30
2,7,9,"phos",0.4440625,0,2.67,0.285817675137583,96,10,30
2,7,9,"slca",1.05122448979592,0.02,8.28999999999999,1.25914923766847,49,10,30
3,7,9,"cphl",0.71030303030303,0.05,3.17,0.820356191116414,33,30,100
3,7,9,"ntrz",1.7278,0,5.82,1.84291172676639,50,30,100
3,7,9,"phos",0.724513274336283,0,2.41,0.31788641039136,113,30,100
3,7,9,"slca",3.66483870967742,0,14.6,3.92957543359497,62,30,100
4,7,9,"cphl",0.0933333333333333,0.05,0.12,0.0378593889720018,3,100,5000
4,7,9,"ntrz",5.16,2.13,8.24,2.77006618452821,4,100,5000
4,7,9,"phos",1.01333333333333,0.65,1.32,0.338575447032612,3,100,5000
4,7,9,"slca",5.575,0.89,11.25,5.16832339029464,4,100,5000
1,8,9,"cphl",0.167142857142857,0.02,0.52,0.119826263120125,49,0,10
1,8,9,"ntrz",0.5296875,0.02,12,2.09796288963612,32,0,10
1,8,9,"phos",0.234783783783784,0,0.52,0.119918753777328,37,0,10
1,8,9,"slca",1.17794117647059,0,2.75,0.71705533961564,34,0,10
2,8,9,"cphl",0.299518518518519,0.05,1.16,0.265433198129891,54,10,30
2,8,9,"ntrz",0.211621621621622,0,1.57,0.315317419555398,37,10,30
2,8,9,"phos",0.260545454545455,0,0.62,0.129428341410426,44,10,30
2,8,9,"slca",1.36954545454545,0,8.67,1.55315276438403,44,10,30
3,8,9,"cphl",0.206575,0.03,0.54,0.134551465227517,40,30,100
3,8,9,"ntrz",3.06489795918367,0,12.46,3.00626853594353,49,30,100
3,8,9,"phos",0.777338983050847,0.181,1.83,0.342929449372934,59,30,100
3,8,9,"slca",4.86696428571429,0,19.12,3.54294583113229,56,30,100
4,8,9,"cphl",0.0525,0.03,0.09,0.0262995563967658,4,100,5000
4,8,9,"ntrz",5.9925,4.61,6.67,0.937527777366267,4,100,5000
4,8,9,"phos",1.06375,0.7,1.2,0.176872633754995,8,100,5000
4,8,9,"slca",8.93125,5.56,12,2.28406553258501,8,100,5000
1,9,9,"cphl",0.25671875,0.04,0.72,0.191361493593039,64,0,10
1,9,9,"ntrz",0.22,0,1.14,0.22805757257819,40,0,10
1,9,9,"phos",0.241627906976744,0.05,0.83,0.120018455576,43,0,10
1,9,9,"slca",0.769268292682927,0,5.15,0.770523816127388,41,0,10
2,9,9,"cphl",0.484722222222222,0.04,2.55,0.483678386876511,108,10,30
2,9,9,"ntrz",0.29289156626506,0,1.61,0.309706903616172,83,10,30
2,9,9,"phos",0.24,0.02,0.84,0.129749311061486,87,10,30
2,9,9,"slca",0.961686746987952,0,4.32,0.626809223859141,83,10,30
3,9,9,"cphl",0.458452380952381,0.02,1.9,0.46085435079303,84,30,100
3,9,9,"ntrz",2.34942528735632,0.01,10.72,2.38936517613665,87,30,100
3,9,9,"phos",0.659052631578948,0.08,1.55,0.32073742718998,95,30,100
3,9,9,"slca",4.42298850574712,0.29,17.62,3.2413559877621,87,30,100
4,9,9,"cphl",0.045,0.03,0.07,0.0173205080756888,4,100,5000
4,9,9,"ntrz",8.32333333333333,6.83,9.61999999999999,1.04323854734507,6,100,5000
4,9,9,"phos",1.19666666666667,1.08,1.3,0.0811582815655104,6,100,5000
4,9,9,"slca",10.7183333333333,6.32,14,2.72497645249765,6,100,5000
1,10,9,"cphl",0.504534482758621,0.2186,1.932,0.373227873974239,29,0,10
1,10,9,"ntrz",0.748648148148148,0,5.4,1.05174589113325,27,0,10
1,10,9,"phos",0.381902777777778,0.04,0.53,0.132442538453714,36,0,10
1,10,9,"slca",1.1469696969697,0,2.84,0.704040991564433,33,0,10
2,10,9,"cphl",0.585234210526316,0.12,2.042,0.433779941891275,38,10,30
2,10,9,"ntrz",0.842216216216216,0.15,3.21,0.82285128044485,37,10,30
2,10,9,"phos",0.406921568627451,0.04,0.84,0.176107137065737,51,10,30
2,10,9,"slca",1.2858829787234,0,5.16,1.1435785044285,47,10,30
3,10,9,"cphl",0.277226865671642,0.03,1.573,0.337845972427498,67,30,100
3,10,9,"ntrz",3.98906818181818,0.26,9.42,2.12073988338316,66,30,100
3,10,9,"phos",0.771102272727273,0.13,1.56,0.323114176459743,88,30,100
3,10,9,"slca",4.79222151898734,0,21,3.45998921810499,79,30,100
4,10,9,"cphl",0.0505,0.043,0.058,0.0106066017177982,2,100,5000
4,10,9,"ntrz",5.516,3.391,7.888,2.05653738113364,4,100,5000
4,10,9,"phos",0.85225,0.683,1.01,0.143513936605474,4,100,5000
4,10,9,"slca",6.345,3.93,9.32,2.40011805265213,4,100,5000
1,11,9,"cphl",1.09964253012048,0.23,8.8,1.36743125400292,83,0,10
1,11,9,"ntrz",0.702092307692308,0,5.335,0.96401586350856,65,0,10
1,11,9,"phos",0.413544776119403,0,0.94,0.179575524993923,67,0,10
1,11,9,"slca",2.01175,0.12,7.35,1.35519886775109,66,0,10
2,11,9,"cphl",0.984962013422819,0.23,8.53999999999999,0.958424341594465,149,10,30
2,11,9,"ntrz",0.806723140495868,0,7.08,1.15140255766321,121,10,30
2,11,9,"phos",0.425463414634146,0,1.6,0.247145773758333,123,10,30
2,11,9,"slca",2.16673360655738,0.14,8.88,1.57350785829018,122,10,30
3,11,9,"cphl",0.668167753303965,0.02,5.44,0.807835217059718,227,30,100
3,11,9,"ntrz",3.28206603773585,0,10.7899999999999,2.83689093601113,212,30,100
3,11,9,"phos",0.799857142857143,0,2.18,0.442343585819036,210,30,100
3,11,9,"slca",6.03578773584905,0.1,19.3799999999999,4.04396452598583,212,30,100
4,11,9,"cphl",0.0725,0.02,0.18,0.0727438428093173,4,100,5000
4,11,9,"ntrz",9.6925,4.96,13.34,2.61435460486905,8,100,5000
4,11,9,"phos",1.03111111111111,0.42,1.26,0.261555177947429,9,100,5000
4,11,9,"slca",9.96666666666665,2.45,16.32,4.65377266311967,9,100,5000
1,12,9,"cphl",0.917095238095238,0.05,1.93,0.434835705153326,21,0,10
1,12,9,"ntrz",1.18117391304348,0,2.313,0.597208099270256,23,0,10
1,12,9,"phos",0.421541666666667,0,0.724,0.155057346801438,24,0,10
1,12,9,"slca",2.13036363636364,0.955,5.25,1.29444533241644,22,0,10
2,12,9,"cphl",0.908483870967742,0.04,1.835,0.431570996165385,31,10,30
2,12,9,"ntrz",1.279375,0.54,2.317,0.538282498681776,32,10,30
2,12,9,"phos",0.420742857142857,0.026,0.722,0.148318485392899,35,10,30
2,12,9,"slca",2.20290625,0.556,5.03,1.30550858608696,32,10,30
3,12,9,"cphl",0.683196721311475,0.02,3.25,0.627771370794393,61,30,100
3,12,9,"ntrz",3.974078125,0.76,10.0299999999999,3.03639054886359,64,30,100
3,12,9,"phos",0.678661538461538,0.041,1.26,0.275365341235687,65,30,100
3,12,9,"slca",5.042265625,0.486,13.84,3.5861292890148,64,30,100
4,12,9,"cphl",NA,NA,NA,NA,0,100,5000
4,12,9,"ntrz",8.39166666666667,7.97,9.025,0.558442775343485,3,100,5000
4,12,9,"phos",0.918333333333333,0.87,0.98,0.0561990510002912,3,100,5000
4,12,9,"slca",9.21666666666666,8.99499999999999,9.41499999999999,0.21096998206696,3,100,5000
